Year,Week,Week Start Date,Week End Date,Avg Max Temp (°C),Avg Min Temp (°C),Avg Apparent Max Temp (°C),Avg Apparent Min Temp (°C),Total Precipitation (mm),Total Rain (mm),Avg Wind Speed (km/h),Max Wind Gusts (km/h),Weather Code,Avg Daylight Duration (hours),Avg Sunrise Time,Avg Sunset Time,District
2019,37,2019-09-09,2019-09-16,32.3875,25.5625,38.3375,30.8,81.5,81.5,15.675,42.5,63,12.187500000000002,05:53,18:04,Batticaloa
2019,37,2019-09-09,2019-09-16,27.887500000000003,24.85,32.9875,29.3375,106.0,106.0,16.25,42.1,63,12.179166666666667,06:00,18:11,Colombo
2019,37,2019-09-09,2019-09-16,27.725000000000005,25.0625,32.8125,29.175,104.0,104.0,16.987499999999997,49.0,63,12.172916666666667,05:59,18:10,Galle
2019,37,2019-09-09,2019-09-16,28.25,24.137500000000003,33.75,28.812500000000004,105.0,105.0,15.275,39.6,63,12.179166666666667,06:00,18:11,Gampaha
2019,37,2019-09-09,2019-09-16,29.975,25.387500000000003,33.425,28.6375,30.200000000000003,30.200000000000003,24.2875,58.7,51,12.172916666666667,05:56,18:06,Hambantota
2019,37,2019-09-09,2019-09-16,29.8625,27.0125,34.5,29.8875,52.0,52.0,27.85,56.2,61,12.20625,05:59,18:11,Jaffna
2019,37,2019-09-09,2019-09-16,27.875,24.6,33.15,29.2875,93.7,93.7,14.7375,45.0,63,12.177083333333336,06:00,18:11,Kaluthara
2019,37,2019-09-09,2019-09-16,27.3875,21.1625,30.6875,24.1125,25.5,25.5,17.374999999999996,56.9,55,12.18125,05:57,18:08,Kandy
2019,37,2019-09-09,2019-09-16,27.462499999999995,23.1875,32.3,26.300000000000004,64.0,64.0,16.012500000000003,41.0,63,12.183333333333335,05:59,18:10,Kegalle
2019,37,2019-09-09,2019-09-16,33.7125,26.1375,37.75,29.525,25.3,25.3,21.3625,52.2,51,12.204166666666667,05:58,18:10,Kilinochchi
2019,37,2019-09-09,2019-09-16,28.4875,23.637500000000003,33.3375,27.0625,65.39999999999999,65.39999999999999,17.412499999999998,42.5,63,12.185416666666669,05:58,18:09,Kurunegala
2019,37,2019-09-09,2019-09-16,31.237500000000004,26.8375,34.287499999999994,29.3,10.1,10.1,29.25,60.8,53,12.197916666666668,06:00,18:11,Mannar
2019,37,2019-09-09,2019-09-16,26.3,21.9875,30.6625,24.9,50.1,50.1,16.587500000000002,55.8,63,12.185416666666669,05:57,18:08,Matale
2019,37,2019-09-09,2019-09-16,27.45,25.762500000000003,31.300000000000004,28.6375,88.79999999999998,88.79999999999998,24.2,43.2,53,12.166666666666668,05:58,18:08,Matara
2019,37,2019-09-09,2019-09-16,33.7875,23.925,37.625,27.375,36.0,36.0,17.849999999999998,62.3,51,12.175,05:55,18:05,Monaragala
2019,37,2019-09-09,2019-09-16,33.625,25.7375,38.775,29.3875,39.7,39.7,19.2625,51.5,63,12.202083333333334,05:56,18:08,Mullaitivu
2019,37,2019-09-09,2019-09-16,18.9375,13.3875,20.5,12.9625,39.8,39.8,15.2875,54.7,61,12.177083333333336,05:57,18:08,NuwaraEliya
2019,37,2019-09-09,2019-09-16,34.162499999999994,26.05,36.87499999999999,29.450000000000003,8.6,8.6,20.9125,52.6,53,12.187500000000002,05:56,18:07,Polonnaruwa
2019,37,2019-09-09,2019-09-16,29.1,25.675,33.0875,29.375,42.1,42.1,23.4875,51.5,63,12.189583333333337,06:00,18:12,Puttalam
2019,37,2019-09-09,2019-09-16,28.000000000000004,23.875,33.662499999999994,28.6125,119.6,119.6,12.25,36.4,63,12.175,05:59,18:09,Ratnapura
2019,37,2019-09-09,2019-09-16,33.55,25.637500000000003,38.1375,29.075,36.400000000000006,36.400000000000006,19.025,52.2,61,12.195833333333336,05:55,18:06,Trincomalee
2019,37,2019-09-09,2019-09-16,32.65,25.0,36.3375,28.225,21.700000000000003,21.700000000000003,21.2125,51.5,51,12.195833333333336,05:57,18:09,Vavuniya
2019,38,2019-09-16,2019-09-23,32.875,24.475,38.9,28.6125,105.1,105.1,14.1375,43.9,53,12.135416666666668,05:52,18:00,Ampara
2019,38,2019-09-16,2019-09-23,31.4,24.4875,35.3375,27.7625,33.8,33.8,21.825,51.8,51,12.139583333333334,05:57,18:05,Anuradhapura
2019,38,2019-09-16,2019-09-23,28.1125,19.75,33.3875,22.575000000000003,61.7,61.7,7.7875,39.2,55,12.13125,05:55,18:03,Badulla
2019,38,2019-09-16,2019-09-23,30.575000000000003,24.9,37.45,30.2625,53.7,53.7,13.975,39.6,61,12.137500000000005,05:52,18:00,Batticaloa
2019,38,2019-09-16,2019-09-23,27.875,24.750000000000004,33.375,28.7,112.2,112.2,18.0625,43.9,61,12.135416666666668,05:59,18:07,Colombo
2019,38,2019-09-16,2019-09-23,27.175,24.7625,32.1875,28.46250000000001,150.79999999999998,150.79999999999998,18.0125,46.1,63,12.13125,05:58,18:06,Galle
2019,38,2019-09-16,2019-09-23,28.512500000000003,24.1875,34.4875,28.5625,114.4,114.4,16.6,41.4,63,12.135416666666668,05:59,18:07,Gampaha
2019,38,2019-09-16,2019-09-23,28.575,24.825,32.375,28.024999999999995,39.8,39.8,24.3875,58.0,51,12.133333333333336,05:54,18:02,Hambantota
2019,38,2019-09-16,2019-09-23,29.1125,26.2625,33.8625,29.1375,51.5,51.5,28.2125,55.8,55,12.141666666666666,05:59,18:07,Jaffna
2019,38,2019-09-16,2019-09-23,27.7,24.512500000000003,33.25,28.725,104.9,104.9,16.737499999999997,49.0,63,12.13125,05:59,18:07,Kaluthara
2019,38,2019-09-16,2019-09-23,27.4125,21.3375,31.05,24.375,40.8,40.8,17.7,56.9,53,12.137500000000005,05:56,18:04,Kandy
2019,38,2019-09-16,2019-09-23,27.7875,22.8875,32.6375,25.9875,66.60000000000001,66.60000000000001,17.0375,45.4,61,12.135416666666668,05:57,18:06,Kegalle
2019,38,2019-09-16,2019-09-23,31.95,25.6,35.85,28.9375,22.7,22.7,21.9875,60.5,51,12.14375,05:57,18:06,Kilinochchi
2019,38,2019-09-16,2019-09-23,28.6375,23.4,33.975,26.8125,64.1,64.1,18.0375,46.4,61,12.137500000000005,05:57,18:05,Kurunegala
2019,38,2019-09-16,2019-09-23,30.6375,26.325000000000003,34.2625,28.6625,14.7,14.7,29.9375,63.7,51,12.14375,05:59,18:07,Mannar
2019,38,2019-09-16,2019-09-23,26.5,21.8,31.1,24.65000000000001,58.2,58.2,17.375,60.8,53,12.1375,05:56,18:05,Matale
2019,38,2019-09-16,2019-09-23,27.0,25.4125,30.475,28.075000000000003,131.29999999999998,131.29999999999998,25.5,43.2,61,12.13125,05:57,18:05,Matara
2019,38,2019-09-16,2019-09-23,31.9,23.2625,35.725,26.7,50.0,50.0,20.075000000000003,67.0,51,12.1375,05:53,18:02,Monaragala
2019,38,2019-09-16,2019-09-23,32.5375,25.5375,37.3875,29.0625,89.8,89.8,19.950000000000003,55.8,63,12.141666666666666,05:56,18:04,Mullaitivu
2019,38,2019-09-16,2019-09-23,19.0,13.775,20.575,13.2625,105.8,105.8,16.5875,54.7,53,12.133333333333333,05:56,18:04,NuwaraEliya
2019,38,2019-09-16,2019-09-23,34.112500000000004,25.6125,37.45,28.8125,82.4,82.4,20.1125,52.6,51,12.1375,05:55,18:03,Polonnaruwa
2019,38,2019-09-16,2019-09-23,28.775,25.1625,33.349999999999994,28.575,57.0,57.0,22.75,50.4,53,12.1375,05:59,18:08,Puttalam
2019,38,2019-09-16,2019-09-23,28.025,24.0625,34.3125,28.8125,134.29999999999998,134.29999999999998,13.6625,36.4,63,12.133333333333336,05:58,18:06,Ratnapura
2019,38,2019-09-16,2019-09-23,32.7625,25.15,37.6625,28.525,107.70000000000002,107.70000000000002,19.95,58.0,63,12.14166666666667,05:54,18:02,Trincomalee
2019,38,2019-09-16,2019-09-23,31.85,24.5625,35.8625,27.675,41.9,41.9,20.8,58.0,63,12.139583333333334,05:57,18:05,Vavuniya
2019,39,2019-09-23,2019-09-30,30.012500000000003,23.7625,36.025,28.5,103.6,103.6,9.475,33.1,63,12.089583333333334,05:51,17:56,Ampara
2019,39,2019-09-23,2019-09-30,31.125,23.4375,35.6625,27.3125,105.0,105.0,16.825,47.2,63,12.0875,05:56,18:01,Anuradhapura
2019,39,2019-09-23,2019-09-30,26.1875,19.950000000000003,31.3375,22.637500000000003,105.29999999999998,105.29999999999998,8.2,36.4,63,12.089583333333334,05:54,17:59,Badulla
2019,39,2019-09-23,2019-09-30,28.9125,24.775,35.325,29.8375,42.3,42.3,13.1375,36.0,53,12.089583333333334,05:51,17:56,Batticaloa
2019,39,2019-09-23,2019-09-30,28.262500000000003,23.675,34.25,28.0375,159.1,159.1,12.9625,35.6,63,12.091666666666669,05:58,18:04,Colombo
2019,39,2019-09-23,2019-09-30,27.9125,24.125,33.56250000000001,28.0875,145.20000000000002,145.20000000000002,14.1375,42.8,61,12.089583333333332,05:57,18:02,Galle
2019,39,2019-09-23,2019-09-30,28.8625,22.9875,34.8375,27.2375,142.8,142.8,11.937499999999998,35.3,63,12.089583333333334,05:58,18:03,Gampaha
2019,39,2019-09-23,2019-09-30,28.5125,24.500000000000004,33.3,28.425,69.70000000000002,69.70000000000002,17.1,50.8,53,12.091666666666669,05:53,17:59,Hambantota
2019,39,2019-09-23,2019-09-30,29.4125,25.05,34.7875,28.762500000000003,37.00000000000001,37.00000000000001,19.8,49.0,51,12.083333333333334,05:58,18:03,Jaffna
2019,39,2019-09-23,2019-09-30,28.362500000000004,23.5875,34.2625,27.8375,149.59999999999997,149.59999999999997,12.625,37.1,65,12.091666666666669,05:58,18:03,Kaluthara
2019,39,2019-09-23,2019-09-30,27.275,21.075,31.375,24.075,75.4,75.4,13.9375,48.6,61,12.089583333333334,05:55,18:01,Kandy
2019,39,2019-09-23,2019-09-30,28.112500000000004,21.8875,33.4375,25.2,97.29999999999998,97.29999999999998,11.9125,38.5,61,12.089583333333334,05:56,18:02,Kegalle
2019,39,2019-09-23,2019-09-30,31.5875,24.5,36.1875,28.1625,24.4,24.4,17.6125,47.9,51,12.08125,05:56,18:01,Kilinochchi
2019,39,2019-09-23,2019-09-30,29.2125,22.375,34.825,26.1,97.7,97.7,11.975,39.6,63,12.089583333333334,05:56,18:02,Kurunegala
2019,39,2019-09-23,2019-09-30,30.25,24.275,35.24999999999999,27.55,41.7,41.7,19.300000000000004,57.2,61,12.085416666666667,05:58,18:03,Mannar
2019,39,2019-09-23,2019-09-30,27.075000000000003,20.9375,31.6,23.825,142.6,142.6,12.162499999999998,53.6,65,12.0875,05:55,18:01,Matale
2019,39,2019-09-23,2019-09-30,27.3125,25.0625,31.525,28.4125,110.3,110.3,20.95,42.5,61,12.095833333333331,05:55,18:01,Matara
2019,39,2019-09-23,2019-09-30,29.8875,22.775,34.837500000000006,26.887500000000003,92.2,92.2,12.8875,42.5,61,12.089583333333334,05:52,17:58,Monaragala
2019,39,2019-09-23,2019-09-30,30.0,24.925,35.2625,28.937500000000004,37.0,37.0,16.650000000000002,49.0,51,12.083333333333334,05:55,18:00,Mullaitivu
2019,39,2019-09-23,2019-09-30,18.3625,12.9,19.2125,12.5875,74.69999999999999,74.69999999999999,12.737500000000002,48.2,53,12.0875,05:55,18:00,NuwaraEliya
2019,39,2019-09-23,2019-09-30,31.525,23.8125,36.475,28.3375,54.2,54.2,15.675,41.4,63,12.0875,05:54,17:59,Polonnaruwa
2019,39,2019-09-23,2019-09-30,29.425,23.7875,34.8375,27.7375,89.4,89.4,15.812500000000004,42.1,53,12.0875,05:58,18:04,Puttalam
2019,39,2019-09-23,2019-09-30,28.575000000000003,23.1875,34.5875,27.575000000000003,130.5,130.5,9.000000000000002,34.6,63,12.091666666666669,05:56,18:02,Ratnapura
2019,39,2019-09-23,2019-09-30,29.925,24.6625,35.4875,28.937500000000004,41.2,41.2,15.2625,48.2,51,12.085416666666664,05:53,17:58,Trincomalee
2019,39,2019-09-23,2019-09-30,31.1625,23.4625,35.85,27.15,57.1,57.1,16.0875,46.4,51,12.085416666666667,05:56,18:01,Vavuniya
2019,40,2019-09-30,2019-10-07,30.375,23.2375,36.825,28.0,47.4,47.4,10.625,32.8,63,12.04375,05:50,17:53,Ampara
2019,40,2019-09-30,2019-10-07,31.25,23.175000000000004,37.7625,27.85,126.6,126.6,12.5,36.0,63,12.029166666666669,05:56,17:57,Anuradhapura
2019,40,2019-09-30,2019-10-07,26.5375,19.375,31.7,21.950000000000003,96.8,96.8,8.0625,28.8,63,12.04375,05:53,17:55,Badulla
2019,40,2019-09-30,2019-10-07,29.550000000000004,24.05,35.9875,28.95,46.0,46.0,14.312499999999998,31.7,53,12.0375,05:50,17:53,Batticaloa
2019,40,2019-09-30,2019-10-07,28.3625,23.3875,34.675000000000004,27.875,88.1,88.1,12.7125,32.8,63,12.045833333333333,05:57,18:00,Colombo
2019,40,2019-09-30,2019-10-07,28.1125,23.9,33.9375,28.450000000000003,63.1,63.1,14.0375,36.4,61,12.054166666666664,05:55,17:59,Galle
2019,40,2019-09-30,2019-10-07,29.275,22.875000000000004,35.9625,27.4375,108.8,108.8,11.7875,32.4,63,12.045833333333333,05:57,18:00,Gampaha
2019,40,2019-09-30,2019-10-07,28.925,24.225,34.6375,29.125,48.4,48.4,14.8375,42.1,63,12.052083333333332,05:52,17:55,Hambantota
2019,40,2019-09-30,2019-10-07,29.325,25.3,36.075,29.95,21.4,21.4,14.275,33.5,53,12.016666666666667,05:58,17:59,Jaffna
2019,40,2019-09-30,2019-10-07,28.4125,23.475,34.4375,27.8875,77.89999999999999,77.89999999999999,12.1875,35.3,61,12.05,05:57,18:00,Kaluthara
2019,40,2019-09-30,2019-10-07,27.550000000000004,20.5625,32.8,23.675,112.1,112.1,12.475,39.2,65,12.045833333333333,05:54,17:57,Kandy
2019,40,2019-09-30,2019-10-07,29.000000000000004,22.025,35.4,26.0625,176.5,176.5,12.1125,37.1,63,12.041666666666666,05:56,17:58,Kegalle
2019,40,2019-09-30,2019-10-07,31.6625,23.875,37.625,28.425,36.6,36.6,10.9625,33.8,63,12.027083333333334,05:56,17:57,Kilinochchi
2019,40,2019-09-30,2019-10-07,30.0625,22.375,36.65,26.75,162.9,162.9,11.0625,34.6,63,12.039583333333333,05:55,17:58,Kurunegala
2019,40,2019-09-30,2019-10-07,30.025,24.075,35.8125,28.4625,21.1,21.1,15.6125,35.6,51,12.025,05:58,17:59,Mannar
2019,40,2019-09-30,2019-10-07,27.562500000000004,21.0875,33.075,24.5875,211.8,211.8,9.575,35.3,65,12.041666666666666,05:55,17:57,Matale
2019,40,2019-09-30,2019-10-07,27.575000000000003,24.8625,32.2375,29.137500000000003,59.8,59.8,18.45,30.2,61,12.05625,05:54,17:58,Matara
2019,40,2019-09-30,2019-10-07,30.0375,22.2,36.5375,26.4625,115.79999999999998,115.79999999999998,10.6625,38.2,63,12.047916666666666,05:51,17:54,Monaragala
2019,40,2019-09-30,2019-10-07,30.15,24.3,36.525,29.025,23.1,23.1,14.575,38.9,53,12.020833333333334,05:54,17:56,Mullaitivu
2019,40,2019-09-30,2019-10-07,19.5375,12.125,21.4875,11.937500000000002,138.5,138.5,7.749999999999999,33.1,63,12.047916666666666,05:54,17:57,NuwaraEliya
2019,40,2019-09-30,2019-10-07,31.8,23.4,38.1625,28.1875,96.5,96.5,12.1375,34.9,63,12.0375,05:53,17:55,Polonnaruwa
2019,40,2019-09-30,2019-10-07,29.225,23.700000000000003,35.6375,28.475,125.3,125.3,13.000000000000002,31.3,63,12.033333333333331,05:58,18:00,Puttalam
2019,40,2019-09-30,2019-10-07,29.2125,22.975,35.7625,27.412499999999994,203.2,203.2,9.95,29.5,63,12.045833333333333,05:55,17:58,Ratnapura
2019,40,2019-09-30,2019-10-07,29.775,24.2,36.5,29.0125,33.8,33.8,13.7625,38.5,61,12.029166666666669,05:53,17:54,Trincomalee
2019,40,2019-09-30,2019-10-07,31.274999999999995,23.075,37.8125,27.6,62.89999999999999,62.89999999999999,10.075,36.4,61,12.027083333333334,05:55,17:57,Vavuniya
2019,41,2019-10-07,2019-10-14,30.3375,23.1,36.9125,27.825000000000003,60.9,60.9,11.1125,31.7,63,11.99375,05:50,17:49,Ampara
2019,41,2019-10-07,2019-10-14,30.95,23.4375,37.25000000000001,28.25,98.1,98.1,10.287499999999998,36.0,63,11.985416666666667,05:55,17:54,Anuradhapura
2019,41,2019-10-07,2019-10-14,26.375,19.3,31.4625,22.1125,118.7,118.7,7.475,30.6,63,12.004166666666666,05:52,17:52,Badulla
2019,41,2019-10-07,2019-10-14,29.5375,24.175000000000004,35.95,29.325,32.2,32.2,13.2,30.6,51,11.99375,05:50,17:49,Batticaloa
2019,41,2019-10-07,2019-10-14,28.387500000000003,23.8125,35.0,28.6,111.3,111.3,13.375000000000002,33.1,61,12.0,05:57,17:57,Colombo
2019,41,2019-10-07,2019-10-14,28.037500000000005,23.95,34.1,28.8,64.39999999999999,64.39999999999999,11.825000000000005,33.8,63,12.01875,05:55,17:56,Galle
2019,41,2019-10-07,2019-10-14,29.4125,23.125,35.987500000000004,27.725,192.4,192.4,11.6125,41.0,63,11.997916666666669,05:56,17:56,Gampaha
2019,41,2019-10-07,2019-10-14,28.8,24.3,33.8,29.1125,38.5,38.5,15.2125,42.1,53,12.014583333333334,05:51,17:52,Hambantota
2019,41,2019-10-07,2019-10-14,29.4625,25.525,35.8875,30.524999999999995,38.0,38.0,12.8125,34.2,53,11.952083333333334,05:58,17:55,Jaffna
2019,41,2019-10-07,2019-10-14,28.45,23.6,34.7,28.3125,104.29999999999998,104.29999999999998,12.5,35.3,61,12.008333333333336,05:56,17:56,Kaluthara
2019,41,2019-10-07,2019-10-14,27.2875,20.475,32.475,23.55,163.1,163.1,10.55,36.4,63,12.0,05:54,17:54,Kandy
2019,41,2019-10-07,2019-10-14,29.0125,22.012500000000003,35.625,25.9375,169.6,169.6,11.9875,37.1,63,11.997916666666669,05:55,17:55,Kegalle
2019,41,2019-10-07,2019-10-14,31.3375,24.05,37.425,28.9,38.9,38.9,10.85,39.2,53,11.966666666666669,05:56,17:54,Kilinochchi
2019,41,2019-10-07,2019-10-14,29.9875,22.4625,36.6375,26.8625,185.5,185.5,11.7625,34.2,63,12.0,05:55,17:55,Kurunegala
2019,41,2019-10-07,2019-10-14,29.75,24.4875,35.75,29.075,23.000000000000004,23.000000000000004,14.2375,35.6,51,11.970833333333337,05:57,17:56,Mannar
2019,41,2019-10-07,2019-10-14,27.325,20.9625,32.7625,24.425,269.0,269.0,9.425,33.1,65,11.997916666666669,05:54,17:54,Matale
2019,41,2019-10-07,2019-10-14,27.450000000000003,24.9625,32.3625,29.225,61.900000000000006,61.900000000000006,17.275,30.2,61,12.016666666666666,05:53,17:54,Matara
2019,41,2019-10-07,2019-10-14,30.075000000000003,22.250000000000004,36.1,26.5375,95.6,95.6,9.625,36.0,63,12.004166666666666,05:51,17:51,Monaragala
2019,41,2019-10-07,2019-10-14,29.9375,24.6625,36.2125,29.7375,17.5,17.5,13.3125,37.4,51,11.975,05:54,17:52,Mullaitivu
2019,41,2019-10-07,2019-10-14,19.5875,12.625,22.1,12.725,155.9,155.9,6.1,32.0,63,12.002083333333331,05:53,17:53,NuwaraEliya
2019,41,2019-10-07,2019-10-14,31.3625,23.487500000000004,38.1125,28.3875,52.6,52.6,10.35,32.0,61,11.983333333333334,05:53,17:52,Polonnaruwa
2019,41,2019-10-07,2019-10-14,29.225,24.1625,35.7625,29.0375,161.4,161.4,13.2,38.9,61,11.98125,05:57,17:56,Puttalam
2019,41,2019-10-07,2019-10-14,29.15,23.0125,35.775000000000006,27.6,230.3,230.3,8.9,27.7,63,12.008333333333333,05:55,17:55,Ratnapura
2019,41,2019-10-07,2019-10-14,29.7875,24.5,36.4375,29.4125,16.8,16.8,12.1875,34.9,51,11.970833333333337,05:52,17:51,Trincomalee
2019,41,2019-10-07,2019-10-14,30.83750000000001,23.15,37.2875,27.8125,50.4,50.4,10.8125,36.4,61,11.975,05:55,17:53,Vavuniya
2019,42,2019-10-14,2019-10-21,29.4875,23.2875,35.3,28.0375,183.6,183.6,11.5875,31.0,63,11.954166666666667,05:49,17:46,Ampara
2019,42,2019-10-14,2019-10-21,29.8125,23.75,35.68749999999999,28.6375,139.5,139.5,11.35,35.3,63,11.935416666666669,05:55,17:51,Anuradhapura
2019,42,2019-10-14,2019-10-21,26.0625,19.7,31.25,22.3875,140.2,140.2,8.075,30.6,63,11.958333333333334,05:52,17:49,Badulla
2019,42,2019-10-14,2019-10-21,28.912499999999994,24.3875,35.4375,29.5375,186.4,186.4,13.0875,30.2,63,11.94375,05:50,17:46,Batticaloa
2019,42,2019-10-14,2019-10-21,28.625,23.637500000000003,35.325,27.95,201.0,201.0,14.1625,36.4,61,11.964583333333334,05:56,17:54,Colombo
2019,42,2019-10-14,2019-10-21,28.075,23.9875,33.97500000000001,28.512500000000003,249.2,249.2,12.8625,38.5,63,11.979166666666668,05:54,17:53,Galle
2019,42,2019-10-14,2019-10-21,29.525,22.95,36.08749999999999,27.45,194.4,194.4,12.05,41.0,63,11.9625,05:56,17:53,Gampaha
2019,42,2019-10-14,2019-10-21,28.775,24.325,34.7625,28.9375,78.6,78.6,14.625,46.4,61,11.977083333333336,05:51,17:49,Hambantota
2019,42,2019-10-14,2019-10-21,28.85,25.075000000000003,35.099999999999994,29.825000000000003,112.2,112.2,13.05,34.2,61,11.89375,05:58,17:51,Jaffna
2019,42,2019-10-14,2019-10-21,28.7375,23.3625,35.1625,27.7875,199.5,199.5,13.525,38.5,63,11.964583333333334,05:56,17:53,Kaluthara
2019,42,2019-10-14,2019-10-21,27.125,20.8375,31.8625,24.3125,119.0,119.0,10.4375,41.0,63,11.95,05:54,17:51,Kandy
2019,42,2019-10-14,2019-10-21,28.762500000000003,21.9875,34.8125,26.025,194.3,194.3,10.0,34.6,65,11.954166666666667,05:55,17:52,Kegalle
2019,42,2019-10-14,2019-10-21,29.6375,24.325000000000003,35.1625,29.0375,111.9,111.9,13.5625,39.2,63,11.908333333333331,05:56,17:50,Kilinochchi
2019,42,2019-10-14,2019-10-21,29.6375,22.8625,35.425,27.3875,183.2,183.2,11.7625,35.3,63,11.945833333333336,05:55,17:51,Kurunegala
2019,42,2019-10-14,2019-10-21,28.925,24.3,34.825,28.675,128.0,128.0,13.9625,35.6,63,11.916666666666664,05:57,17:52,Mannar
2019,42,2019-10-14,2019-10-21,27.1875,21.3375,32.3875,25.0875,236.0,236.0,10.2,47.5,65,11.947916666666668,05:54,17:50,Matale
2019,42,2019-10-14,2019-10-21,27.3875,25.125,32.237500000000004,29.149999999999995,152.0,152.0,17.3625,35.3,61,11.985416666666667,05:53,17:52,Matara
2019,42,2019-10-14,2019-10-21,29.05,22.425,34.7625,26.700000000000003,181.40000000000003,181.40000000000003,11.9,42.5,63,11.958333333333334,05:50,17:48,Monaragala
2019,42,2019-10-14,2019-10-21,28.9125,24.725,35.050000000000004,29.5875,109.79999999999998,109.79999999999998,13.4,37.4,61,11.9125,05:54,17:49,Mullaitivu
2019,42,2019-10-14,2019-10-21,19.55,12.9125,21.3375,12.7875,70.10000000000001,70.10000000000001,9.65,42.1,61,11.960416666666667,05:53,17:50,NuwaraEliya
2019,42,2019-10-14,2019-10-21,29.7,23.6875,35.55,28.6125,87.99999999999999,87.99999999999999,12.475,38.5,63,11.933333333333335,05:53,17:49,Polonnaruwa
2019,42,2019-10-14,2019-10-21,29.200000000000003,24.125000000000004,35.85,28.8875,296.0,296.0,13.2,38.9,63,11.94375,05:57,17:53,Puttalam
2019,42,2019-10-14,2019-10-21,29.1125,23.1375,35.575,27.825000000000003,251.0,251.0,10.575,31.7,63,11.960416666666667,05:55,17:52,Ratnapura
2019,42,2019-10-14,2019-10-21,28.9875,24.525,34.9875,29.487500000000004,73.4,73.4,13.675,38.9,61,11.927083333333336,05:52,17:47,Trincomalee
2019,42,2019-10-14,2019-10-21,29.4625,23.5125,35.1375,28.2125,185.1,185.1,12.95,36.0,65,11.922916666666667,05:55,17:50,Vavuniya
2019,43,2019-10-21,2019-10-28,28.25,23.250000000000004,33.587500000000006,27.825,163.5,163.5,9.5125,41.0,63,11.90625,05:49,17:44,Ampara
2019,43,2019-10-21,2019-10-28,27.812500000000004,23.6125,32.55,27.6375,78.0,78.0,14.0875,38.5,61,11.883333333333333,05:55,17:48,Anuradhapura
2019,43,2019-10-21,2019-10-28,24.7875,19.7875,29.062500000000004,22.637500000000003,137.3,137.3,8.775,51.1,61,11.916666666666668,05:52,17:47,Badulla
2019,43,2019-10-21,2019-10-28,28.075,24.0875,33.9,28.9,185.7,185.7,12.8875,41.8,63,11.9,05:50,17:44,Batticaloa
2019,43,2019-10-21,2019-10-28,27.7125,23.6375,32.6875,27.9,141.8,141.8,12.425,36.4,63,11.920833333333334,05:56,17:51,Colombo
2019,43,2019-10-21,2019-10-28,28.1875,23.9875,33.412499999999994,28.149999999999995,114.79999999999998,114.79999999999998,14.675,49.3,63,11.945833333333336,05:54,17:51,Galle
2019,43,2019-10-21,2019-10-28,27.875000000000004,23.0375,32.825,27.15,134.0,134.0,11.1,37.8,63,11.91875,05:56,17:51,Gampaha
2019,43,2019-10-21,2019-10-28,28.575,24.1,33.8625,27.8,100.6,100.6,16.775,48.6,65,11.941666666666668,05:51,17:47,Hambantota
2019,43,2019-10-21,2019-10-28,28.15,25.325000000000003,33.25,29.375,96.2,96.2,17.937500000000004,46.1,63,11.84375,05:58,17:48,Jaffna
2019,43,2019-10-21,2019-10-28,28.0875,23.45,33.0375,27.6875,112.1,112.1,11.95,45.0,51,11.927083333333334,05:56,17:51,Kaluthara
2019,43,2019-10-21,2019-10-28,25.075,20.7125,28.8375,23.525,166.4,166.4,11.8375,52.6,65,11.910416666666668,05:54,17:48,Kandy
2019,43,2019-10-21,2019-10-28,26.5375,22.137500000000003,30.8125,25.4,160.2,160.2,12.15,37.4,51,11.9125,05:55,17:49,Kegalle
2019,43,2019-10-21,2019-10-28,28.65,24.225,33.45,28.5,116.0,116.0,15.287499999999998,44.3,63,11.852083333333333,05:56,17:47,Kilinochchi
2019,43,2019-10-21,2019-10-28,27.225,22.775,31.475,26.375,92.70000000000002,92.70000000000002,14.0375,46.4,63,11.904166666666669,05:55,17:49,Kurunegala
2019,43,2019-10-21,2019-10-28,28.025,25.15,32.6125,29.0125,62.6,62.6,19.525,47.2,61,11.8625,05:58,17:49,Mannar
2019,43,2019-10-21,2019-10-28,25.3375,21.3375,29.3875,23.95,105.7,105.7,11.875,61.9,63,11.908333333333337,05:54,17:48,Matale
2019,43,2019-10-21,2019-10-28,27.625,24.8375,32.112500000000004,28.4125,74.60000000000001,74.60000000000001,19.2,45.4,63,11.95,05:53,17:50,Matara
2019,43,2019-10-21,2019-10-28,27.95,22.25,33.05,26.187500000000004,109.1,109.1,11.687499999999998,57.2,63,11.91875,05:50,17:45,Monaragala
2019,43,2019-10-21,2019-10-28,28.4625,24.325000000000003,33.425000000000004,28.5125,100.5,100.5,13.6625,46.1,63,11.852083333333333,05:55,17:46,Mullaitivu
2019,43,2019-10-21,2019-10-28,17.45,13.225,17.675,12.7375,92.7,92.7,14.5625,57.2,53,11.920833333333334,05:53,17:48,NuwaraEliya
2019,43,2019-10-21,2019-10-28,28.275,23.525,32.775,27.4375,66.4,66.4,13.475,38.5,55,11.891666666666666,05:53,17:46,Polonnaruwa
2019,43,2019-10-21,2019-10-28,27.8,24.4125,32.550000000000004,28.7375,73.80000000000001,73.80000000000001,16.275000000000002,36.7,63,11.885416666666668,05:57,17:50,Puttalam
2019,43,2019-10-21,2019-10-28,27.675,22.825000000000003,32.9125,26.95,156.10000000000002,156.10000000000002,10.4125,39.6,51,11.920833333333334,05:55,17:50,Ratnapura
