District,Number_of_Cases,Week_Start_Date,Month,Year,Week,Week_End_Date,Avg Max Temp (°C),Avg Min Temp (°C),Avg Apparent Max Temp (°C),Avg Apparent Min Temp (°C),Total Precipitation (mm),Total Rain (mm),Avg Wind Speed (km/h),Max Wind Gusts (km/h),Weather Code,Avg Daylight Duration (hours),Avg Sunrise Time,Avg Sunset Time
Monaragala,8,2024-05-06,5,2024,19,2024-05-13,34.85,24.1875,41.3125,29.7125,94.6,94.6,13.275,46.4,65,12.4104166666667,348,1092
Monaragala,4,2024-05-13,5,2024,20,2024-05-20,31.0125,23.6625,37.3625,28.775,115,115,11.325,51.1,63,12.4395833333333,347,1093
Monaragala,9,2024-05-20,5,2024,21,2024-05-27,30.75,24.4625,34.7625,27.4375,7,7,23.8375,76.7,51,12.46875,347,1095
Monaragala,17,2024-05-27,5,2024,22,2024-06-03,32.7125,24,38.3375,28.2125,34.7,34.7,17.625,65.5,51,12.4916666666667,347,1096
Monaragala,13,2024-06-03,6,2024,23,2024-06-10,32.1,24.1,35.775,27.35,4.4,4.4,23.0375,63.7,51,12.50625,347,1098
Monaragala,19,2024-06-10,6,2024,24,2024-06-17,33.825,24.325,38.175,27.725,9.7,9.7,19.225,58.7,51,12.5145833333333,348,1099
Monaragala,12,2024-06-17,6,2024,25,2024-06-24,34.225,24.5375,37.75,27.625,3.8,3.8,20.9875,68.8,51,12.51875,350,1101
Monaragala,9,2024-06-24,6,2024,26,2024-07-01,34.3625,23.975,38.325,27.575,8.3,8.3,16.3875,55.4,51,12.5166666666667,351,1102
Monaragala,11,2024-07-01,7,2024,27,2024-07-08,33.8875,23.9,38.9,27.9375,12.1,12.1,15.5875,47.2,51,12.50625,353,1103
Monaragala,10,2024-07-08,7,2024,28,2024-07-15,34.0375,23.6625,39.175,27.6875,4.5,4.5,11.4375,48.2,51,12.4854166666667,354,1104
Monaragala,14,2024-07-15,7,2024,29,2024-07-22,35.625,24.2125,39.9625,27.575,2,2,15.2125,50.8,51,12.4604166666667,356,1104
Mullaitivu,0,2007-01-01,1,2007,1,2007-01-08,26.7375,23.95,27.725,24.5375,7.2,7.2,19.5625,42.1,3,11.6020833333333,383,1079
Mullaitivu,0,2007-01-08,1,2007,2,2007-01-15,26.8875,24.475,29.35,26.475,33.1,33.1,23.075,46.1,51,11.6270833333333,385,1083
Mullaitivu,0,2007-01-15,1,2007,3,2007-01-22,27.0125,24.1,29.6,25.575,1.9,1.9,19.9125,43.2,3,11.6583333333333,387,1086
Mullaitivu,0,2007-01-22,1,2007,4,2007-01-29,27.025,24.1875,29.7,25.825,45.6,45.6,21.825,44.3,2,11.6895833333333,388,1089
Mullaitivu,0,2007-01-29,1,2007,5,2007-02-05,27.4,24.225,30.25,26.1875,6.1,6.1,19.5875,39.6,51,11.7333333333333,387,1091
Mullaitivu,0,2007-02-05,2,2007,6,2007-02-12,27.4125,23.65,31.0625,25.9875,6.7,6.7,16.6375,36.7,1,11.7875,386,1094
Mullaitivu,0,2007-02-12,2,2007,7,2007-02-19,29.05,24.3,34.7375,27.8875,12,12,14.5125,39.2,51,11.8354166666667,385,1095
Mullaitivu,0,2007-02-19,2,2007,8,2007-02-26,27.4375,24.625,29.825,25.6875,28.7,28.7,19.4875,44.3,3,11.89375,383,1096
Mullaitivu,0,2007-02-26,2,2007,9,2007-03-05,28.8125,24.4875,34.1875,27.925,4.8,4.8,15.0125,29.5,1,11.9458333333333,380,1097
Mullaitivu,0,2007-03-05,3,2007,10,2007-03-12,28.5375,23.95,32.8625,26.5,1.3,1.3,16.0875,34.6,2,12,377,1097
Mullaitivu,0,2007-03-12,3,2007,11,2007-03-19,29.4125,24.7375,34.2375,28.25,2.6,2.6,16.275,34.9,51,12.0645833333333,373,1097
Mullaitivu,0,2007-03-19,3,2007,12,2007-03-26,31.0625,23.075,35.8,26.0125,0,0,14.875,29.5,0,12.125,369,1097
Mullaitivu,0,2007-03-26,3,2007,13,2007-04-02,31.1625,24.6125,36.375,28.5625,3.4,3.4,15.3875,31.7,1,12.1895833333333,365,1097
Mullaitivu,0,2007-04-02,4,2007,14,2007-04-09,30.2875,25.5,35.7625,29.95,47.2,47.2,17.3375,37.4,1,12.2458333333333,361,1096
Mullaitivu,0,2007-04-09,4,2007,15,2007-04-16,29.2875,24.7375,35.4,29.4375,71.1,71.1,14.75,34.2,63,12.3,358,1096
Mullaitivu,0,2007-04-16,4,2007,16,2007-04-23,31.4625,25.5375,39.0125,30.5375,3.3,3.3,12.4,25.9,1,12.35625,354,1096
Mullaitivu,0,2007-04-23,4,2007,17,2007-04-30,32.4625,25.925,40.075,30.7125,2.1,2.1,12.5875,28.4,51,12.4208333333333,351,1096
Mullaitivu,0,2007-04-30,4,2007,18,2007-05-07,33.0875,26.6625,39.5375,30.8625,4.9,4.9,19.175,45.4,51,12.46875,349,1097
Mullaitivu,0,2007-05-07,5,2007,19,2007-05-14,34.2,27.6625,37.2875,30.1625,0,0,29.2625,58,1,12.5145833333333,347,1098
Mullaitivu,0,2007-05-14,5,2007,20,2007-05-21,35.0625,27.25,38.7875,29.625,2.5,2.5,27.1375,54,1,12.55625,346,1099
Mullaitivu,0,2007-05-21,5,2007,21,2007-05-28,34.4375,27.0125,39.325,30.35,5.5,5.5,22.6875,59.4,51,12.5958333333333,345,1101
Mullaitivu,0,2007-05-28,5,2007,22,2007-06-04,34.825,27.25,39.375,29.9,5.4,5.4,21.725,59.4,51,12.6270833333333,345,1102
Mullaitivu,0,2007-06-04,6,2007,23,2007-06-11,33.95,26.95,38.3625,29.8625,12.1,12.1,23.9875,54,61,12.6416666666667,346,1104
Mullaitivu,0,2007-06-11,6,2007,24,2007-06-18,31.9125,26.8625,36.4,29.7625,29.9,29.9,23.1125,47.9,51,12.6583333333333,346,1106
Mullaitivu,0,2007-06-18,6,2007,25,2007-06-25,31.2875,26.4875,34.1375,28.6875,8.6,8.6,26.65,73.8,51,12.6625,348,1108
Mullaitivu,0,2007-06-25,6,2007,26,2007-07-02,33.125,26.575,36.4625,29.3875,2.7,2.7,25.1125,56.9,2,12.6583333333333,349,1109
Mullaitivu,0,2007-07-02,7,2007,27,2007-07-09,34.1375,26.9625,36.575,29.3875,0.9,0.9,25.9875,52.2,1,12.6416666666667,351,1110
Mullaitivu,0,2007-07-09,7,2007,28,2007-07-16,33.9125,26.825,36.7,29,1,1,26.3125,52.9,1,12.6270833333333,353,1110
Mullaitivu,0,2007-07-16,7,2007,29,2007-07-23,32.375,25.9625,37.1375,29.0875,39,39,20.25,48.2,51,12.5916666666667,354,1110
Mullaitivu,0,2007-07-23,7,2007,30,2007-07-30,30.4125,25.275,34.325,27.7375,16.4,16.4,21.85,49.7,3,12.55625,356,1109
Mullaitivu,0,2007-07-30,7,2007,31,2007-08-06,31.7375,25.875,33.6625,27.8125,1,1,27.9,57.6,2,12.5166666666667,357,1108
Mullaitivu,0,2007-08-06,8,2007,32,2007-08-13,33.775,26.6,37.2875,28.75,8.1,8.1,24.8625,57.6,1,12.4666666666667,357,1105
Mullaitivu,0,2007-08-13,8,2007,33,2007-08-20,34.0125,26.1625,38.7,28.775,3.2,3.2,21.3625,44.3,51,12.4208333333333,358,1103
Mullaitivu,0,2007-08-20,8,2007,34,2007-08-27,32.4,26.025,37.1,28.9625,33.1,33.1,20.6125,45.4,63,12.3666666666667,358,1100
Mullaitivu,0,2007-08-27,8,2007,35,2007-09-03,32.4375,26.2125,35.375,28.25,1.5,1.5,25.55,49.3,51,12.30625,357,1096
Mullaitivu,0,2007-09-03,9,2007,36,2007-09-10,32.55,25.975,37.9,29.1875,18.8,18.8,19.175,48.6,53,12.2541666666667,357,1092
Mullaitivu,0,2007-09-10,9,2007,37,2007-09-17,31.8375,25.7625,36.05,28.7875,14.2,14.2,22.3,54.7,51,12.1958333333333,356,1088
Mullaitivu,0,2007-09-17,9,2007,38,2007-09-24,32.75,26.625,34.3875,28.45,1.3,1.3,29.55,60.5,51,12.1333333333333,355,1083
Mullaitivu,0,2007-09-24,9,2007,39,2007-10-01,33.5125,26.525,36.7,29.0625,7.1,7.1,23.9125,56.5,1,12.0791666666667,355,1079
Mullaitivu,0,2007-10-01,10,2007,40,2007-10-08,33.0625,26.4875,35.075,28.25,0.3,0.3,27.3375,56.5,2,12.0166666666667,354,1075
Mullaitivu,0,2007-10-08,10,2007,41,2007-10-15,31.8625,25.35,36.9625,28.9875,35.9,35.9,16.8125,44.6,2,11.9666666666667,354,1072
Mullaitivu,0,2007-10-15,10,2007,42,2007-10-22,28.4125,23.9375,34.1125,27.8875,129.1,129.1,13.45,29.2,63,11.9041666666667,354,1068
Mullaitivu,0,2007-10-22,10,2007,43,2007-10-29,27.5125,23.8375,32.35,27.8,141.3,141.3,16,52.9,63,11.8479166666667,355,1065
Mullaitivu,0,2007-10-29,10,2007,44,2007-11-05,29.025,24.7625,34.125,28.825,36,36,15.75,52.9,61,11.79375,356,1063
Mullaitivu,0,2007-11-05,11,2007,45,2007-11-12,28.3625,24.05,33.7875,28.525,30.5,30.5,13.2625,33.1,51,11.7458333333333,357,1062
Mullaitivu,0,2007-11-12,11,2007,46,2007-11-19,27.9875,24.3875,31.7625,26.7875,37.1,37.1,17.0375,38.2,2,11.7020833333333,359,1062
Mullaitivu,0,2007-11-19,11,2007,47,2007-11-26,27.4,24.425,30.95,27.2125,54.9,54.9,17.8375,41.8,51,11.6625,362,1062
Mullaitivu,0,2007-11-26,11,2007,48,2007-12-03,27.85,24.55,31.4875,27.375,11.7,11.7,18.25,41.8,51,11.6333333333333,365,1063
Mullaitivu,0,2007-12-03,12,2007,49,2007-12-10,27.7375,24.75,30.5375,27.025,11,11,21.775,46.4,51,11.6104166666667,369,1065
Mullaitivu,0,2007-12-10,12,2007,50,2007-12-17,26.675,24.2,29.425,26.4875,148.9,148.9,24.4875,52.2,51,11.5916666666667,372,1068
Mullaitivu,0,2007-12-17,12,2007,51,2007-12-24,26.9,23.9625,30.35,26.6125,90.5,90.5,21.725,52.2,61,11.5833333333333,376,1071
Mullaitivu,0,2007-12-24,12,2007,52,2007-12-31,26.825,22.5,30.025,24.5875,0,0,14.5375,32.4,1,11.5875,379,1075
Mullaitivu,0,2007-12-31,12,2007,1,2008-01-07,26.6875,23.95,28.8375,25.5875,38.8,38.8,21.9875,45.4,61,11.6,382,1078
Mullaitivu,0,2008-01-07,1,2008,2,2008-01-14,26.8125,24.45,28.85,26.05,2.8,2.8,20.3375,40.7,51,11.6229166666667,385,1082
Mullaitivu,0,2008-01-14,1,2008,3,2008-01-21,26.65,23.475,29.3625,24.925,2.8,2.8,17.65,37.4,2,11.6520833333333,386,1085
Mullaitivu,0,2008-01-21,1,2008,4,2008-01-28,27.7375,24.0375,32.325,27.625,6.5,6.5,14.9125,37.4,51,11.68125,387,1088
Mullaitivu,0,2008-01-28,1,2008,5,2008-02-04,28.4875,23.725,33.2625,27.3375,0.5,0.5,14.1125,32.4,2,11.725,388,1091
Mullaitivu,0,2008-02-04,2,2008,6,2008-02-11,28.15,24.35,32.85,27.95,19.4,19.4,15.15,32.8,53,11.775,387,1093
Mullaitivu,0,2008-02-11,2,2008,7,2008-02-18,28.275,24.6,32.6,27.6875,4.2,4.2,17.3875,37.1,1,11.8270833333333,385,1095
Mullaitivu,0,2008-02-18,2,2008,8,2008-02-25,28.325,23.5375,32.15,25.675,0,0,15.25,31.7,1,11.88125,383,1096
Mullaitivu,0,2008-02-25,2,2008,9,2008-03-03,27.675,23.8,31.5375,26.7,71.6,71.6,17.8625,40.3,51,11.9375,380,1097
Mullaitivu,0,2008-03-03,3,2008,10,2008-03-10,27.8625,24.275,31.875,27.3125,32.9,32.9,18.0125,39.2,51,11.9916666666667,377,1097
Mullaitivu,0,2008-03-10,3,2008,11,2008-03-17,27.525,23.5875,32.5625,27.375,139.5,139.5,16.775,39.2,63,12.05,374,1097
Mullaitivu,0,2008-03-17,3,2008,12,2008-03-24,28.85,24.1375,34.7375,27.925,64.4,64.4,16.25,39.2,61,12.1145833333333,370,1097
Mullaitivu,0,2008-03-24,3,2008,13,2008-03-31,30.3,24.8375,37.4625,29.2,13.5,13.5,12,32.8,61,12.18125,366,1097
Mullaitivu,0,2008-03-31,3,2008,14,2008-04-07,30.075,24.825,36.5875,29.1875,10.7,10.7,14.3,33.8,1,12.2354166666667,362,1096
Mullaitivu,0,2008-04-07,4,2008,15,2008-04-14,28.8875,24.4625,35.3625,28.8625,70.7,70.7,12.7625,33.8,61,12.2916666666667,358,1096
Mullaitivu,0,2008-04-14,4,2008,16,2008-04-21,31.275,25.175,38.725,29.7125,0.7,0.7,13.1375,29.9,51,12.3458333333333,355,1096
Mullaitivu,0,2008-04-21,4,2008,17,2008-04-28,32.1625,25.6,38.7625,29.6,1.7,1.7,16.875,46.4,51,12.40625,352,1096
Mullaitivu,0,2008-04-28,4,2008,18,2008-05-05,32.4625,26.8625,36.2125,29.2,1,1,29.775,58.7,1,12.4583333333333,349,1097
Mullaitivu,0,2008-05-05,5,2008,19,2008-05-12,33.275,26.5375,37.625,29,0.9,0.9,26.1125,53.3,1,12.50625,347,1098
Mullaitivu,0,2008-05-12,5,2008,20,2008-05-19,33.65,26.8125,37,28.7,1,1,29.1,58,1,12.55,346,1099
Mullaitivu,0,2008-05-19,5,2008,21,2008-05-26,33.75,26.6875,37.9,29.4125,1.1,1.1,23.6625,46.8,51,12.5895833333333,345,1100
Mullaitivu,0,2008-05-26,5,2008,22,2008-06-02,33.7125,26.3125,37.875,28.925,2.8,2.8,24.7625,51.5,1,12.625,345,1102
Mullaitivu,0,2008-06-02,6,2008,23,2008-06-09,33.25,26.6625,38.175,29.5625,23,23,22.6625,48.6,1,12.6395833333333,345,1104
Mullaitivu,0,2008-06-09,6,2008,24,2008-06-16,32.65,26.8375,35.425,29.5,10.2,10.2,24.7,54,1,12.65625,346,1106
Mullaitivu,0,2008-06-16,6,2008,25,2008-06-23,33.3875,26.675,36.175,28.8125,1.6,1.6,26.8125,53.3,51,12.6604166666667,348,1107
Mullaitivu,0,2008-06-23,6,2008,26,2008-06-30,33.5625,26.825,35.7875,28.9125,0.9,0.9,26.675,53.3,51,12.6583333333333,349,1109
Mullaitivu,0,2008-06-30,6,2008,27,2008-07-07,33.675,26.65,38.2,29.375,7.5,7.5,22.7125,49,51,12.6458333333333,351,1110
Mullaitivu,0,2008-07-07,7,2008,28,2008-07-14,34,26.6625,38.1375,29.0875,5.5,5.5,23.425,47.9,51,12.63125,353,1110
Mullaitivu,0,2008-07-14,7,2008,29,2008-07-21,32.8875,26.0625,38.0375,28.725,26.4,26.4,22.3875,49.3,51,12.6,354,1110
Mullaitivu,0,2008-07-21,7,2008,30,2008-07-28,31.3875,25.7875,34.95,28.4,25.3,25.3,25.45,66.6,2,12.5645833333333,355,1109
Mullaitivu,0,2008-07-28,7,2008,31,2008-08-04,32.05,26.0875,36.0125,28.225,11.8,11.8,24.3875,62.6,2,12.5229166666667,356,1108
Mullaitivu,0,2008-08-04,8,2008,32,2008-08-11,32.6625,26.1875,35.4875,27.9375,6.9,6.9,27.85,63.7,1,12.475,357,1106
Mullaitivu,0,2008-08-11,8,2008,33,2008-08-18,32.2,25.6125,36.7125,28.45,30.7,30.7,20.2875,55.8,2,12.4270833333333,358,1103
Mullaitivu,0,2008-08-18,8,2008,34,2008-08-25,32.7875,25.75,37.6875,28.4375,18.4,18.4,20.525,43.2,51,12.375,358,1100
Mullaitivu,0,2008-08-25,8,2008,35,2008-09-01,30.525,24.8,36.325,28.0375,53.9,53.9,18.875,52.2,63,12.3166666666667,358,1097
Mullaitivu,0,2008-09-01,9,2008,36,2008-09-08,31.3125,25.5875,35.425,28.25,7.3,7.3,21.5,52.6,2,12.2625,357,1092
Mullaitivu,0,2008-09-08,9,2008,37,2008-09-15,32.9125,26.5,35.475,28.5,1.1,1.1,25.65,52.6,51,12.2041666666667,356,1088
Mullaitivu,0,2008-09-15,9,2008,38,2008-09-22,33.7,26.0375,37.7125,28.4375,0.3,0.3,22.575,44.3,1,12.14375,356,1084
Mullaitivu,0,2008-09-22,9,2008,39,2008-09-29,34,25.9125,37.6375,28.4125,0.7,0.7,20.6875,46.8,51,12.0854166666667,355,1080
Mullaitivu,0,2008-09-29,9,2008,40,2008-10-06,33.2375,25.6125,38.55,28.9375,8.3,8.3,15.65,32.8,1,12.0229166666667,354,1076
Mullaitivu,0,2008-10-06,10,2008,41,2008-10-13,30.8875,25.1,36.6,29.5625,41.2,41.2,14.575,32.8,51,11.975,354,1072
Mullaitivu,0,2008-10-13,10,2008,42,2008-10-20,28.8375,24.3125,34.475,28.95,117.8,117.8,14,34.2,63,11.9166666666667,354,1069
Mullaitivu,0,2008-10-20,10,2008,43,2008-10-27,29,24.9375,32.325,27.725,51.2,51.2,23.65,54.7,51,11.8541666666667,355,1066
Mullaitivu,0,2008-10-27,10,2008,44,2008-11-03,29.625,23.6875,33.65,27.3875,0.8,0.8,13.775,35.6,1,11.80625,355,1064
Mullaitivu,0,2008-11-03,11,2008,45,2008-11-10,29.1,24.25,33.475,27.775,12.5,12.5,14.925,36.7,0,11.7520833333333,357,1062
Mullaitivu,0,2008-11-10,11,2008,46,2008-11-17,28.225,24.1875,32.6,27.8625,99.3,99.3,17.9375,41.4,63,11.7083333333333,359,1062
Mullaitivu,0,2008-11-17,11,2008,47,2008-11-24,27.175,24.525,31.475,28.0625,270,270,20.6,48.6,63,11.66875,362,1062
Mullaitivu,0,2008-11-24,11,2008,48,2008-12-01,27.725,24.3875,31.85,27.05,215.9,215.9,22.225,58.7,65,11.6375,365,1063
Mullaitivu,0,2008-12-01,12,2008,49,2008-12-08,27.225,24.5125,31,27.275,119,119,20.0625,49,51,11.6104166666667,368,1065
Mullaitivu,0,2008-12-08,12,2008,50,2008-12-15,27.075,24.0625,31.15,27.3625,74.5,74.5,19.3375,40.7,63,11.59375,372,1067
Mullaitivu,0,2008-12-15,12,2008,51,2008-12-22,26.4625,24.0125,29.575,26.675,92.1,92.1,21.0375,43.2,51,11.5833333333333,375,1070
Mullaitivu,0,2008-12-22,12,2008,52,2008-12-29,27.075,24.1875,29.7,26.0375,6,6,18.7375,36,1,11.5854166666667,379,1074
Mullaitivu,0,2008-12-29,12,2008,1,2009-01-05,27.0625,24.3125,28.3,24.8,0,0,18.4375,36.7,3,11.5958333333333,382,1078
Mullaitivu,0,2009-01-05,1,2009,2,2009-01-12,26.7875,23.775,29.475,25.7625,91.5,91.5,22.15,47.2,51,11.6104166666667,384,1081
Mullaitivu,0,2009-01-12,1,2009,3,2009-01-19,26.9375,23.7875,28.3875,24.7125,10,10,23.575,48.2,51,11.6416666666667,386,1085
Mullaitivu,0,2009-01-19,1,2009,4,2009-01-26,26.625,23.9375,28.375,25.15,5.8,5.8,18.725,39.6,3,11.6791666666667,387,1088
Mullaitivu,0,2009-01-26,1,2009,5,2009-02-02,27.45,23.4,31.6625,25.9375,5.7,5.7,15.0375,31.3,2,11.71875,388,1091
Mullaitivu,0,2009-02-02,2,2009,6,2009-02-09,27.6375,23.6,30.1625,24.625,0,0,16.6125,37.8,1,11.7645833333333,387,1093
Mullaitivu,0,2009-02-09,2,2009,7,2009-02-16,28.075,22.5375,31.275,24.2,0,0,14.6375,33.8,1,11.81875,386,1095
Mullaitivu,0,2009-02-16,2,2009,8,2009-02-23,28.3375,24.7125,31.4,26.7125,2,2,18.9625,38.2,51,11.8729166666667,383,1096
Mullaitivu,0,2009-02-23,2,2009,9,2009-03-02,30.675,23.6625,36.075,27.775,1.2,1.2,14.0625,31.7,1,11.9270833333333,381,1097
Mullaitivu,0,2009-03-02,3,2009,10,2009-03-09,30.4625,23.175,35.0875,26.525,64,64,15.5875,40.3,1,11.9833333333333,378,1097
Mullaitivu,0,2009-03-09,3,2009,11,2009-03-16,28.7,24.4,34.375,28.45,96.1,96.1,15.85,40.3,51,12.0416666666667,374,1097
Mullaitivu,0,2009-03-16,3,2009,12,2009-03-23,30.35,24.8625,36.45,29.0875,0,0,13.5375,28.8,1,12.1020833333333,370,1097
Mullaitivu,0,2009-03-23,3,2009,13,2009-03-30,30.3375,25.225,36.45,29.975,5,5,13.975,28.8,51,12.16875,366,1097
Mullaitivu,0,2009-03-30,3,2009,14,2009-04-06,30.825,25.7625,37.025,30.7625,1.8,1.8,15.2375,32,1,12.23125,363,1096
Mullaitivu,0,2009-04-06,4,2009,15,2009-04-13,29.7,25.1375,35.425,29.8125,96.6,96.6,15.5125,38.5,61,12.2770833333333,359,1096
Mullaitivu,0,2009-04-13,4,2009,16,2009-04-20,32.625,26.2375,38.75,30.65,1.3,1.3,18.4875,41.4,3,12.3375,355,1096
Mullaitivu,0,2009-04-20,4,2009,17,2009-04-27,32.85,26.4625,39.2375,30.5125,0.9,0.9,18.9375,44.6,1,12.3979166666667,352,1096
Mullaitivu,0,2009-04-27,4,2009,18,2009-05-04,33.6125,26.45,39.3875,30.525,0.5,0.5,19.875,45.7,1,12.4479166666667,350,1097
Mullaitivu,0,2009-05-04,5,2009,19,2009-05-11,34.625,27.0125,40.8875,30.7875,0.5,0.5,20.2375,42.5,1,12.4958333333333,348,1097
Mullaitivu,0,2009-05-11,5,2009,20,2009-05-18,35.05,27.3875,40.65,30.75,4.6,4.6,22.6875,45,1,12.5416666666667,346,1098
Mullaitivu,0,2009-05-18,5,2009,21,2009-05-25,31.5875,26.875,35.7625,29.45,32,32,26,51.5,51,12.58125,345,1100
Mullaitivu,0,2009-05-25,5,2009,22,2009-06-01,32.775,26.9625,35.9375,29.325,1.4,1.4,28.5125,59.8,2,12.6166666666667,345,1102
Mullaitivu,0,2009-06-01,6,2009,23,2009-06-08,33.4,27.0125,35.4875,28.875,0.1,0.1,30.575,70.2,1,12.6375,345,1103
Mullaitivu,0,2009-06-08,6,2009,24,2009-06-15,33.7625,26.825,36.05,28.675,0.7,0.7,28.425,57.2,1,12.6541666666667,346,1105
Mullaitivu,0,2009-06-15,6,2009,25,2009-06-22,33.525,26.675,35.1375,28.55,0.3,0.3,30,59,1,12.6645833333333,347,1107
Mullaitivu,0,2009-06-22,6,2009,26,2009-06-29,33.8375,26.7,36.8125,28.8125,1.2,1.2,27.0375,51.1,51,12.6583333333333,349,1108
Mullaitivu,0,2009-06-29,6,2009,27,2009-07-06,33.375,26.9875,35.95,29.1625,1.4,1.4,26.2875,53.6,51,12.6479166666667,351,1109
Mullaitivu,0,2009-07-06,7,2009,28,2009-07-13,34.125,26.8375,36.8375,28.9875,1.8,1.8,27.15,58,1,12.6354166666667,352,1110
Mullaitivu,0,2009-07-13,7,2009,29,2009-07-20,33.1,26.6125,34.45,28.3,2.1,2.1,30,62.6,1,12.60625,354,1110
Mullaitivu,0,2009-07-20,7,2009,30,2009-07-27,34.3125,26.825,38.1,29.1875,0.3,0.3,23.7375,45.7,2,12.5708333333333,355,1109
Mullaitivu,0,2009-07-27,7,2009,31,2009-08-03,33.9625,26.5125,37.45,28.725,4.6,4.6,24.7875,48.2,1,12.53125,356,1108
Mullaitivu,0,2009-08-03,8,2009,32,2009-08-10,34.75,26.6875,38.5875,28.6,1.2,1.2,25.425,47.5,1,12.4875,357,1106
Mullaitivu,0,2009-08-10,8,2009,33,2009-08-17,32.95,26.1375,38.4125,29.55,45.2,45.2,18.6125,43.9,61,12.4375,358,1104
Mullaitivu,0,2009-08-17,8,2009,34,2009-08-24,30.6,25.325,35.05,28.3875,28.2,28.2,20.275,57.2,63,12.3833333333333,358,1101
Mullaitivu,0,2009-08-24,8,2009,35,2009-08-31,32.475,26.4125,35.9875,28.6375,5.7,5.7,24.9625,51.5,1,12.325,358,1097
Mullaitivu,0,2009-08-31,8,2009,36,2009-09-07,32.1,26.5,34.5125,28.35,9.3,9.3,28.75,64.8,2,12.275,357,1093
Mullaitivu,0,2009-09-07,9,2009,37,2009-09-14,33.6875,26.375,38.0125,29.0625,0.8,0.8,21.7375,55.8,51,12.2145833333333,356,1089
Mullaitivu,0,2009-09-14,9,2009,38,2009-09-21,33.1875,26.4375,37.7625,29.2125,14.4,14.4,21.0875,41,51,12.15625,356,1085
Mullaitivu,0,2009-09-21,9,2009,39,2009-09-28,33.0875,26.4125,36.8375,28.9125,7.8,7.8,23.3875,54.4,1,12.0979166666667,355,1081
Mullaitivu,0,2009-09-28,9,2009,40,2009-10-05,33.1375,26.7125,34.1125,28.0375,0.5,0.5,32.3125,74.9,1,12.0333333333333,355,1077
Mullaitivu,0,2009-10-05,10,2009,41,2009-10-12,33.55,25.9125,38.025,28.7625,9.7,9.7,20.0125,47.5,1,11.98125,354,1073
Mullaitivu,0,2009-10-12,10,2009,42,2009-10-19,31.825,25.2375,37.125,29.7,9.7,9.7,15.7,33.1,1,11.925,354,1069
Mullaitivu,0,2009-10-19,10,2009,43,2009-10-26,31.475,25.6375,35.85,29.4375,2.8,2.8,14.6875,32.4,1,11.8645833333333,355,1066
Mullaitivu,0,2009-10-26,10,2009,44,2009-11-02,29.1,25.1625,33.275,29.1375,54.3,54.3,17.3375,47.2,53,11.8166666666667,355,1064
Mullaitivu,0,2009-11-02,11,2009,45,2009-11-09,27.6625,24.7125,31.875,28.4375,160.3,160.3,19.5875,47.2,63,11.7645833333333,357,1062
Mullaitivu,0,2009-11-09,11,2009,46,2009-11-16,28.275,24.525,33.375,28.7125,71.2,71.2,15.15,38.5,61,11.7145833333333,359,1062
Mullaitivu,0,2009-11-16,11,2009,47,2009-11-23,28.325,24.3375,34.15,28.7125,73.8,73.8,13.2125,32,63,11.675,361,1062
Mullaitivu,0,2009-11-23,11,2009,48,2009-11-30,28.175,24.7375,32.3125,28.3125,31.4,31.4,16.025,35.6,51,11.6458333333333,364,1063
Mullaitivu,0,2009-11-30,11,2009,49,2009-12-07,27.6625,24.7,32.225,28.3625,64.7,64.7,16.3375,35.3,51,11.6145833333333,368,1064
Mullaitivu,0,2009-12-07,12,2009,50,2009-12-14,27.2,24.7625,30.1625,27.275,114.7,114.7,24.25,52.6,63,11.5958333333333,371,1067
Mullaitivu,0,2009-12-14,12,2009,51,2009-12-21,27.3625,24.0125,31.7375,27.075,149.1,149.1,20.425,45.7,61,11.5875,375,1070
Mullaitivu,0,2009-12-21,12,2009,52,2009-12-28,26.3625,23.975,29.9875,26.8875,128.4,128.4,19.9875,36.7,61,11.5833333333333,378,1073
Mullaitivu,0,2009-12-28,12,2009,53,2010-01-04,27.1875,24.5625,29.7375,26.35,2.2,2.2,19.025,39.2,2,11.59375,381,1077
Mullaitivu,0,2010-01-04,1,2010,1,2010-01-11,27.225,23.75,30.65,26.2375,43.4,43.4,18.9375,40.7,2,11.6125,384,1081
Mullaitivu,0,2010-01-11,1,2010,2,2010-01-18,27.775,24.7375,31.8,27.75,13.8,13.8,18.2375,43.9,51,11.6375,386,1084
Mullaitivu,0,2010-01-18,1,2010,3,2010-01-25,27.225,24.175,29.3,25.4375,1.4,1.4,18.9,38.2,2,11.6729166666667,387,1087
Mullaitivu,0,2010-01-25,1,2010,4,2010-02-01,27.5625,24.6,30.4125,26.7125,2.4,2.4,20.9,42.1,3,11.7104166666667,388,1090
Mullaitivu,0,2010-02-01,2,2010,5,2010-02-08,27.4125,24.5,29.1625,25.3875,0,0,21.3125,43.2,2,11.7583333333333,387,1093
Mullaitivu,0,2010-02-08,2,2010,6,2010-02-15,27.9375,24.475,31.4,26.8,0.3,0.3,16.825,34.2,51,11.8083333333333,386,1094
Mullaitivu,0,2010-02-15,2,2010,7,2010-02-22,29.15,24.65,33.6875,27.475,1.1,1.1,16.65,38.2,2,11.8625,384,1096
Mullaitivu,0,2010-02-22,2,2010,8,2010-03-01,30.1,24.5125,35.2,27.8375,0,0,15.8625,33.5,1,11.9208333333333,381,1097
